915593	Q0	3538160	1	109.37462	tasb
915593	Q0	82107	2	108.453575	tasb
915593	Q0	82108	3	107.329605	tasb
915593	Q0	8402971	4	105.75489	tasb
915593	Q0	6761344	5	105.507614	tasb
915593	Q0	8402972	6	105.355385	tasb
915593	Q0	8002852	7	105.29799	tasb
915593	Q0	6761348	8	105.26894	tasb
915593	Q0	2210595	9	105.1369	tasb
915593	Q0	82110	10	105.057816	tasb
915593	Q0	3538161	11	104.88583	tasb
915593	Q0	8402968	12	104.88514	tasb
915593	Q0	8402970	13	104.81117	tasb
915593	Q0	8178998	14	104.7825	tasb
915593	Q0	2210592	15	104.77883	tasb
915593	Q0	8402969	16	104.66239	tasb
915593	Q0	4834226	17	104.53192	tasb
915593	Q0	2210594	18	104.474464	tasb
915593	Q0	2210597	19	104.44125	tasb
915593	Q0	82113	20	104.43676	tasb
915593	Q0	4566818	21	104.39308	tasb
915593	Q0	2210593	22	104.29839	tasb
915593	Q0	82105	23	104.20746	tasb
915593	Q0	4566817	24	104.17006	tasb
915593	Q0	3538163	25	104.16327	tasb
915593	Q0	3538164	26	103.879135	tasb
915593	Q0	3538159	27	103.78486	tasb
915593	Q0	6761341	28	103.75631	tasb
915593	Q0	8275207	29	103.7097	tasb
915593	Q0	4566823	30	103.64611	tasb
915593	Q0	3143377	31	103.621086	tasb
915593	Q0	3991910	32	103.62108	tasb
915593	Q0	7742098	33	103.60265	tasb
915593	Q0	8103065	34	103.599686	tasb
915593	Q0	2210590	35	103.4919	tasb
915593	Q0	1972028	36	103.44565	tasb
915593	Q0	6923054	37	103.35669	tasb
915593	Q0	3538166	38	103.27208	tasb
915593	Q0	1396705	39	103.25777	tasb
915593	Q0	8455304	40	103.12079	tasb
915593	Q0	8029527	41	103.11408	tasb
915593	Q0	4566819	42	103.097145	tasb
915593	Q0	8178999	43	103.05444	tasb
915593	Q0	8029532	44	103.02822	tasb
915593	Q0	82109	45	102.98869	tasb
915593	Q0	2210596	46	102.92081	tasb
915593	Q0	3523602	47	102.8504	tasb
915593	Q0	8029525	48	102.82238	tasb
915593	Q0	8103067	49	102.80709	tasb
915593	Q0	82114	50	102.785355	tasb
915593	Q0	8402967	51	102.78143	tasb
915593	Q0	1396701	52	102.71826	tasb
915593	Q0	8402974	53	102.65221	tasb
915593	Q0	4691129	54	102.613106	tasb
915593	Q0	4566822	55	102.54888	tasb
915593	Q0	8402973	56	102.5379	tasb
915593	Q0	3573479	57	102.52806	tasb
915593	Q0	7861751	58	102.475174	tasb
915593	Q0	3538165	59	102.35173	tasb
915593	Q0	2210591	60	102.32413	tasb
915593	Q0	2210599	61	102.29991	tasb
915593	Q0	5931553	62	102.186584	tasb
915593	Q0	7837086	63	102.13168	tasb
915593	Q0	8179003	64	102.05048	tasb
915593	Q0	8029533	65	102.03217	tasb
915593	Q0	8103063	66	101.91414	tasb
915593	Q0	3375966	67	101.91034	tasb
915593	Q0	3930156	68	101.89912	tasb
915593	Q0	8179005	69	101.855484	tasb
915593	Q0	1907207	70	101.78141	tasb
915593	Q0	2923501	71	101.75258	tasb
915593	Q0	3538168	72	101.744675	tasb
915593	Q0	1396702	73	101.58641	tasb
915593	Q0	6923052	74	101.56562	tasb
915593	Q0	8455302	75	101.543396	tasb
915593	Q0	6761340	76	101.54249	tasb
915593	Q0	1772930	77	101.474174	tasb
915593	Q0	4998398	78	101.40421	tasb
915593	Q0	8455306	79	101.36138	tasb
915593	Q0	8420020	80	101.360985	tasb
915593	Q0	7861748	81	101.27688	tasb
915593	Q0	8455301	82	101.206505	tasb
915593	Q0	7709320	83	101.164825	tasb
915593	Q0	82106	84	101.145035	tasb
915593	Q0	4566816	85	101.13581	tasb
915593	Q0	649106	86	101.03933	tasb
915593	Q0	3573473	87	100.89729	tasb
915593	Q0	6761346	88	100.85928	tasb
915593	Q0	8103068	89	100.77919	tasb
915593	Q0	3069424	90	100.73194	tasb
915593	Q0	1396703	91	100.67973	tasb
915593	Q0	8681775	92	100.66095	tasb
915593	Q0	6923050	93	100.61362	tasb
915593	Q0	3890492	94	100.551575	tasb
915593	Q0	8029530	95	100.485565	tasb
915593	Q0	3538162	96	100.475784	tasb
915593	Q0	924855	97	100.46062	tasb
915593	Q0	8178996	98	100.43206	tasb
915593	Q0	7837084	99	100.4019	tasb
915593	Q0	4566815	100	100.367134	tasb
915593	Q0	3573477	101	100.30243	tasb
915593	Q0	1772932	102	100.29987	tasb
915593	Q0	6546464	103	100.29768	tasb
915593	Q0	5931270	104	100.297676	tasb
915593	Q0	8179002	105	100.22294	tasb
915593	Q0	1396707	106	100.14672	tasb
915593	Q0	3918680	107	100.14494	tasb
915593	Q0	1396704	108	100.10793	tasb
915593	Q0	6923056	109	100.07498	tasb
915593	Q0	4834224	110	100.07121	tasb
915593	Q0	275728	111	100.021385	tasb
915593	Q0	275732	112	100.01627	tasb
915593	Q0	5931271	113	99.9416	tasb
915593	Q0	3037805	114	99.93936	tasb
915593	Q0	8455303	115	99.938736	tasb
915593	Q0	7861749	116	99.897385	tasb
915593	Q0	8179004	117	99.81189	tasb
915593	Q0	2923496	118	99.73426	tasb
915593	Q0	1396708	119	99.726326	tasb
915593	Q0	275726	120	99.721695	tasb
915593	Q0	5774013	121	99.706024	tasb
915593	Q0	5957960	122	99.6763	tasb
915593	Q0	275724	123	99.621475	tasb
915593	Q0	2588143	124	99.54248	tasb
915593	Q0	8029524	125	99.46965	tasb
915593	Q0	3037814	126	99.46435	tasb
915593	Q0	5774009	127	99.36005	tasb
915593	Q0	3485338	128	99.30746	tasb
915593	Q0	4605072	129	99.291435	tasb
915593	Q0	5931262	130	99.26424	tasb
